date	empire	kingdom	phylum	class	order	family	genus	species	size	unit	analysis	biomass	biomass_w  
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	delicatissima var. angustissima		ug/l	all	0.178571428571429	0.0971490418527472
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	ulna		ug/l	all	0.0714285714285714	0.0242908412868173
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Surirellaceae	Surirella	sp		ug/l	all	0.0285714285714286	0.0168100662431149
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Tabellariales	Tabellariaceae	Tabellaria	fenestrata		ug/l	all	0.310714285714286	0.0770140280114814
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	sp		ug/l	all	0.291428571428571	0.125323865107481
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	ocellata		ug/l	all	0.205	0.115128561033591
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp		ug/l	all	2.07	1.01665376565641
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(>35 um)	ug/l	all	0.328571428571429	0.11173786991936
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(10-18 um)	ug/l	all	4.78	2.77559664702158
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(25-35 um)	ug/l	all	1.72857142857143	0.979813075964
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	intermediate	ug/l	all	2.4	1.76624034881868
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	small	ug/l	all	0.692571428571429	0.39514203083291
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp		ug/l	all	2.53	1.45803032005789
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	(>18-25 um)	ug/l	all	0.742857142857143	0.534507920786145
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	intermediate (7-15 um)	ug/l	all	0.03	0.0201837443917851
2009-01-07	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	small (<7 um)	ug/l	all	0.0677142857142857	0.0230277175399028
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	sp		ug/l	all	0.194285714285714	0.0267857180617648
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	sp	(<10 um)	ug/l	all	0.57	0.262678750145505
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	sp		ug/l	all	25.5	15.8675356794039
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Dinobryon	sp		ug/l	all	0.285714285714286	0.175525055392848
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	moniliferum		ug/l	all	0.0485714285714286	0.0351863872269027
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	sp		ug/l	all	0.74	0.396016590366066
2009-01-07	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Stylochrysalis	sp		ug/l	all	3.4	2.04217457198018
2009-01-07	eukaryota	Chromista	Ochrophyta	Synurophyceae	Ochromonadales	Ochromonadaceae	Erkenia	subaequiciliata		ug/l	all	0.489642857142857	0.252145801721946
2009-01-07	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(30-45 um)	ug/l	all	0.142857142857143	0.085575159048736
2009-01-07	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(45-60 um)	ug/l	all	0.142857142857143	0.0870999868818975
2009-01-07	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	sp	(20-30 um)	ug/l	all	0.0285714285714286	0.0178560430896009
2009-01-07	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Synura	sp		ug/l	all	0.085	0.0500099470732669
2009-01-07	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Cosmarium	sp		ug/l	all	0.0464285714285714	0.0234418310333395
2009-01-07	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Staurastrum	sp		ug/l	all	0.142857142857143	0.119878761511648
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis/Platymonas	sp		ug/l	all	0.00714285714285714	0.00599393807558237
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	sp		ug/l	all	0.242857142857143	0.148069977699226
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Chariaceae	Ankyra	sp		ug/l	all	0.00285714285714286	0.00150648410505753
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Planktosphaeria	gelatinosa		ug/l	all	0.178571428571429	0.153012827980174
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Coelastrum	polychordum		ug/l	all	0.0285714285714286	0.0174199973763795
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus	sp		ug/l	all	0.0142857142857143	0.00870999868818975
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Kirchneriella	sp		ug/l	all	0.682857142857143	0.375928192596697
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Tetrasporales	Palmellopsidaceae	Pseudosphaerocystis	lacustris		ug/l	all	0.142857142857143	0.0753242052528764
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Tetrasporales	Sphaerocystidaceae	Sphaerellopsis	sp		ug/l	all	0.485714285714286	0.230658838074405
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Phacotaceae	Phacotus	lenticularis		ug/l	all	0.0471428571428571	0.0249326202392827
2009-01-07	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Volvocaceae	Pandorina	morum		ug/l	all	0.128571428571429	0.0518416315510516
2009-01-07	eukaryota	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	sp	(<5 um)	ug/l	all	0.184285714285714	0.113411424785025
2009-01-07	eukaryota	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	sp	(>5 um)	ug/l	all	0.15	0.0813442953328729
2009-01-07	eukaryota	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Salpingoecaceae	Salpingoeca	ruttneri		ug/l	all	0.00142857142857143	0.00194213419132853
2009-01-07	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	helveticum		ug/l	all	2.35714285714286	1.56015267583291
2009-01-07	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	sp		ug/l	all	5.30285714285714	3.01467784487517
2009-01-07	eukaryota	Protozoa	Dinophyta	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	sp	(<20 um)	ug/l	all	0.0428571428571429	0.0320863200090932
2009-01-07	eukaryota	Protozoa	Dinophyta	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	sp	(20-30 um)	ug/l	all	0.342857142857143	0.206598159304187
2009-01-07	eukaryota	Protozoa	Dinophyta	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	sp	(30-40 um)	ug/l	all	0.285714285714286	0.388426838265706
2009-01-07	eukaryota	Protozoa	Euglenozoa	Euglenophyceae	Euglenales					ug/l	biomass only	1.39285714285714	0.678537572983902
2009-01-07	eukaryota	Protozoa	Euglenozoa	Euglenophyceae	Euglenales	Euglenaceae	Trachelomonas	sp		ug/l	all	0.85	0.448179021254614
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Gomphosphaeriaceae	Gomphosphaeria/Snowella	sp		ug/l	all	0.0285714285714286	0.0239757523023295
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	sp		ug/l	all	0.0285714285714286	0.00393907618555365
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aphanizomenon	flos-aquae		ug/l	all	1.82357142857143	0.918613009296727
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Planktothrix	rubescens		ug/l	all	601.569285714286	332.087508404493
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Leptolyngbya	foveolara		ug/l	all	0.006	0.00815696360357983
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	limnetica		ug/l	all	0.459714285714286	0.285790357890563
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Merismopediaceae	Aphanocapsa	delicatissima		ug/l	all	1.25714285714286	0.654253869274847
2009-01-07	prokaryota	Bacteria	Cyanobacteria	Hormogoniophyceae					small	ug/l	biomass only	0.0142857142857143	0.0114099372884188
2009-01-07	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	echinata		ug/l	all	0.0411071428571429	0.0210765811544782
2009-01-07	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	pseudovacuolata		ug/l	all	0.00535714285714286	0.00282465769698286
2009-02-04	eukaryota									ug/l	biomass only	0.1465	0.0978757006082593
2009-02-04	eukaryota								(<4 um)	ug/l	biomass only	6.29571428571429	3.95951657696884
2009-02-04	eukaryota								(>4 um)	ug/l	biomass only	15.1564285714286	9.75249533924518
2009-02-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	intermediate	ug/l	all	11.07	6.48121574244156
2009-02-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	large	ug/l	all	7.47857142857143	3.93639375884039
2009-02-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	small	ug/l	all	21.0857142857143	11.27459807959
2009-02-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	sp		ug/l	all	8.91285714285714	5.28234782392659
2009-02-04	eukaryota	Chromista	Haptophyta	Haptophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	sp		ug/l	all	0.121428571428571	0.016741073788603
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae						ug/l	biomass only	0.36	0.269033779736707
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Achnanthales	Cocconeidaceae	Cocconeis	sp		ug/l	all	0.0228571428571429	0.02250507248118
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	granulata	(<9 um)	ug/l	all	0.580714285714286	0.273056141636791
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	sp		ug/l	all	1.49285714285714	0.999958302846793
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	sp		ug/l	all	0.262857142857143	0.183996576540694
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Centrales				(<5 um)	ug/l	biomass only	0.139642857142857	0.0961050136131945
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Centrales				small	ug/l	biomass only	0.0728571428571429	0.038415344678967
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Cymbellaceae	Cymbella	sp		ug/l	all	0.211428571428571	0.11734029138946
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	sp		ug/l	all	0.152857142857143	0.0801388236290362
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Asterionella	formosa		ug/l	all	1.90857142857143	1.25141445131927
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	hyemalis		ug/l	all	0.0314285714285714	0.0136296476609162
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	mesodon		ug/l	all	0.194285714285714	0.26413025002068
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	tenuis		ug/l	all	0.0157142857142857	0.00924553643371321
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Diatoma	vulgaris		ug/l	all	0.0942857142857143	0.0317138551098427
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	capucina		ug/l	all	1.7	0.931559040589016
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	crotonensis		ug/l	all	8.05714285714286	3.74937415792314
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	sp		ug/l	all	0.0114285714285714	0.00602593642023011
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Staurosira	construens		ug/l	all	0.332142857142857	0.106028712045681
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	acus		ug/l	all	0.0371428571428571	0.0341699450502682
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	delicatissima var. angustissima		ug/l	all	0.607142857142857	0.35687002581014
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ulnaria	ulna		ug/l	all	0.0714285714285714	0.0785230451611252
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	Surirellaceae	Surirella	sp		ug/l	all	0.0142857142857143	0.00753242052528764
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Tabellariales	Tabellariaceae	Tabellaria	fenestrata		ug/l	all	0.128571428571429	0.0591346025982352
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	sp		ug/l	all	0.0228571428571429	0.0106105611031367
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	ocellata		ug/l	all	0.205	0.0925207245484431
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp		ug/l	all	2.41214285714286	1.75825724230943
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(>35 um)	ug/l	all	0.985714285714286	0.669366883100975
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(10-18 um)	ug/l	all	4.445	3.46616119743148
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	(25-35 um)	ug/l	all	1.41428571428571	1.03220942600891
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	intermediate	ug/l	all	1.2	0.614827283359502
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	sp	small	ug/l	all	0.551142857142857	0.347668291104035
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp		ug/l	all	6.01285714285714	3.5409364515778
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	(>18-25 um)	ug/l	all	0.0571428571428571	0.0365438931683596
2009-02-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	sp	intermediate (7-15 um)	ug/l	all	0.425	0.250049735366335
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae					small	ug/l	biomass only	0.121428571428571	0.0736654823320211
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Chromulina	sp		ug/l	all	0.546428571428571	0.0753348320487135
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	sp	(<10 um)	ug/l	all	0.692142857142857	0.493254697656473
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	sp		ug/l	all	18.275	11.5569685899614
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chrysamoebaceae	Chrysidiastrum	catenatum		ug/l	all	0.267142857142857	0.265066548333102
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Dinobryon	sp		ug/l	all	0.148571428571429	0.0923156009793673
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	moniliferum		ug/l	all	0.0242857142857143	0.0151776366261608
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	sp		ug/l	all	1.67285714285714	0.923673301532305
2009-02-04	eukaryota	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Stylochrysalis	sp		ug/l	all	0.411428571428571	0.441782922943865
2009-02-04	eukaryota	Chromista	Ochrophyta	Dictyochophyceae	Pedinellales	Pedinellaceae	Pseudopedinella	erkensis		ug/l	all	0.111428571428571	0.136589283723402
2009-02-04	eukaryota	Chromista	Ochrophyta	Synurophyceae	Ochromonadales	Ochromonadaceae	Erkenia	subaequiciliata		ug/l	all	0.608571428571429	0.387843343311177
2009-02-04	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	akrokomos		ug/l	all	0.0188571428571429	0.0156244016647274
2009-02-04	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(30-45 um)	ug/l	all	0.0714285714285714	0.0420251656077873
2009-02-04	eukaryota	Chromista	Ochrophyta	Synurophyceae	Synurales	Mallomonadaceae	Mallomonas	caudata	(45-60 um)	ug/l	all	0.571428571428571	0.308928386241266
2009-02-04	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Closteriaceae	Closterium	aciculare		ug/l	all	0.0828571428571429	0.0404765013074306
2009-02-04	eukaryota	Plantae	Charophyta	Conjugatophyceae	Desmidiales	Desmidiaceae	Cosmarium	sp		ug/l	all	0.0185714285714286	0.0109265430580247
2009-02-04	eukaryota	Plantae	Charophyta	Conjugatophyceae	Zygnematales	Zygnemataceae	Mougeotia	sp	small	ug/l	all	0.0642857142857143	0.0378226490470086
2009-02-04	eukaryota	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Elakatotrichaceae	Elakatothrix	gelatinosa		ug/l	all	0.00571428571428571	0.00190039172361289
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis/Platymonas	sp		ug/l	all	0.0142857142857143	0.0088190101164951
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	sp		ug/l	all	0.0428571428571429	0.0274079198762697
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	gloeophila		ug/l	all	0.0242857142857143	0.012805114892989
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	sp		ug/l	all	0.0285714285714286	0.0388426838265706
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Planktosphaeria	gelatinosa		ug/l	all	0.107142857142857	0.065652690527896
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus	sp		ug/l	all	0.0142857142857143	0.00892802154480046
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetrastrum	sp		ug/l	all	0.00714285714285714	0.00420251656077873
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Kirchneriella	sp		ug/l	all	1.17	0.65785516038319
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Phacotaceae	Phacotus	lenticularis		ug/l	all	0.0421428571428571	0.0399984474191927
2009-02-04	eukaryota	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Volvocaceae	Pandorina	morum		ug/l	all	3.08571428571429	1.32201267267337
2009-02-04	eukaryota	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	sp	(<5 um)	ug/l	all	0.0910714285714286	0.0480191808487087
2009-02-04	eukaryota	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Oocystis	sp	(>5 um)	ug/l	all	0.0428571428571429	0.0421970109022126
2009-02-04	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gonyaulacales	Ceratiaceae	Ceratium	hirundinella		ug/l	all	0.857142857142857	0.522599921291385
2009-02-04	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	helveticum		ug/l	all	3.45714285714286	2.25571844544099
2009-02-04	eukaryota	Protozoa	Dinophyta	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	sp		ug/l	all	5.98857142857143	4.08237910817766
2009-02-04	eukaryota	Protozoa	Dinophyta	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	sp	(20-30 um)	ug/l	all	0.114285714285714	0.155370735306282
2009-02-04	eukaryota	Protozoa	Euglenozoa	Euglenophyceae	Euglenales					ug/l	biomass only	1.46428571428571	0.844114281313909
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	sp		ug/l	all	0.0571428571428571	0.0539075248771459
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aphanizomenon	flos-aquae		ug/l	all	0.957142857142857	0.684336688562556
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Oscillatoria/Limnothrix/Planktothrix	sp		ug/l	all	0.00857142857142857	0.00118172285566609
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Planktothrix	rubescens		ug/l	all	801.005	457.376305243824
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Planktolyngbya	limnetica		ug/l	all	0.581857142857143	0.362709045917157
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Merismopediaceae	Aphanocapsa	delicatissima		ug/l	all	2.22142857142857	1.40522155191511
2009-02-04	prokaryota	Bacteria	Cyanobacteria	Hormogoniophyceae					small	ug/l	biomass only	0.0483928571428571	0.0275757212226655
2009-02-04	prokaryota	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	bekefii		ug/l	all	0.00303571428571429	0.00412703515657313
2009-02-04	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	echinata		ug/l	all	0.187035714285714	0.124363510212231
2009-02-04	prokaryota	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	pseudovacuolata		ug/l	all	0.0764285714285714	0.0415107344829993
2009-03-04	eukaryota									ug/l	biomass only	0.161914285714286	0.0964855669715817
2009-03-04	eukaryota								(<4 um)	ug/l	biomass only	3.87428571428571	2.49213360587488
2009-03-04	eukaryota								(>4 um)	ug/l	biomass only	10.8884285714286	6.74569293721648
2009-03-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	intermediate	ug/l	all	16.38	8.53051880013028
2009-03-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	large	ug/l	all	13.9071428571429	6.11791433204655
2009-03-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	sp	small	ug/l	all	102.107142857143	44.1481994182529
2009-03-04	eukaryota	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	sp		ug/l	all	31.5414285714286	15.1477541850675
2009-03-04	eukaryota	Chromista	Haptophyta	Haptophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	sp		ug/l	all	0.364285714285714	0.196605976153117
2009-03-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae						ug/l	biomass only	0.348571428571429	0.226396537095039
2009-03-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	granulata	(<9 um)	ug/l	all	0.162857142857143	0.0992939850453631
2009-03-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	Aulacoseiraceae	Aulacoseira	sp		ug/l	all	3.65357142857143	2.0178148355707
2009-03-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	acicularis		ug/l	all	0.0971428571428572	0.0815175578279203
2009-03-04	eukaryota	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	sigmoidea		ug/l	all	0.114285714285714	0.0855635200242485
